Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Lab Dup,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes
CALIFORNIA AQUEDUCT AT CHECK 41,Check 41,KA030341,S0120B0036,1/27/2020 11:00,Dissolved ortho-Phosphate,14265-44-2,,0.074,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0120B0040,1/28/2020 9:00,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0120B0040,1/28/2020 9:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.33,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0120B0040,1/28/2020 9:00,Total Phosphorus,7723-14-0,,0.06,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0120B0040,1/28/2020 9:00,Total Kjeldahl Nitrogen,TKN,,0.2,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0120B0040,1/28/2020 9:00,Dissolved ortho-Phosphate,14265-44-2,,0.064,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,C0220B0107,2/13/2020 12:30,Dissolved Nitrate,14797-55-8,,2.9,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab Sample,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0220B0009,2/18/2020 13:50,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0220B0009,2/18/2020 13:50,Dissolved Nitrate,14797-55-8,,2.7,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0220B0009,2/18/2020 13:50,Dissolved Nitrate + Nitrite,NO3+NO2,,0.65,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0220B0009,2/18/2020 13:50,Total Phosphorus,7723-14-0,,0.08,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0220B0009,2/18/2020 13:50,Total Kjeldahl Nitrogen,TKN,,0.2,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0220B0009,2/18/2020 13:50,Dissolved ortho-Phosphate,14265-44-2,,0.082,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,
Devil Canyon 2nd Afterbay,Devil Cyn AB2,KA041323,S0220B0057,2/20/2020 10:10,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Devil Canyon 2nd Afterbay,Devil Cyn AB2,KA041323,S0220B0057,2/20/2020 10:10,Dissolved Nitrate,14797-55-8,,2.7,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Devil Canyon 2nd Afterbay,Devil Cyn AB2,KA041323,S0220B0057,2/20/2020 10:10,Dissolved Nitrate + Nitrite,NO3+NO2,,0.67,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Devil Canyon 2nd Afterbay,Devil Cyn AB2,KA041323,S0220B0057,2/20/2020 10:10,Total Phosphorus,7723-14-0,,0.05,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Devil Canyon 2nd Afterbay,Devil Cyn AB2,KA041323,S0220B0057,2/20/2020 10:10,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Devil Canyon 2nd Afterbay,Devil Cyn AB2,KA041323,S0220B0057,2/20/2020 10:10,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0220B0062,2/25/2020 8:00,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0220B0062,2/25/2020 8:00,Dissolved Nitrate,14797-55-8,,1.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0220B0062,2/25/2020 8:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.125,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0220B0062,2/25/2020 8:00,Total Phosphorus,7723-14-0,,0.04,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0220B0062,2/25/2020 8:00,Total Kjeldahl Nitrogen,TKN,,0.316,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0220B0062,2/25/2020 8:00,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0220B0063,2/25/2020 9:30,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0220B0063,2/25/2020 9:30,Dissolved Nitrate,14797-55-8,,1.258,0.1,mg/L,EPA 300.0 28d Hold [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0220B0063,2/25/2020 9:30,Dissolved Nitrate + Nitrite,NO3+NO2,,0.317,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0220B0063,2/25/2020 9:30,Total Phosphorus,7723-14-0,,0.05,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0220B0063,2/25/2020 9:30,Total Kjeldahl Nitrogen,TKN,,0.187,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0220B0063,2/25/2020 9:30,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0220B0061,2/25/2020 11:00,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0220B0061,2/25/2020 11:00,Dissolved Nitrate,14797-55-8,,1.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0220B0061,2/25/2020 11:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.3,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0220B0061,2/25/2020 11:00,Total Phosphorus,7723-14-0,,0.06,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0220B0061,2/25/2020 11:00,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0220B0061,2/25/2020 11:00,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQUEDUCT AT CHECK 41,Check 41,KA030341,S0220B0067,2/26/2020 8:00,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQUEDUCT AT CHECK 41,Check 41,KA030341,S0220B0067,2/26/2020 8:00,Dissolved Nitrate,14797-55-8,,2.71,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQUEDUCT AT CHECK 41,Check 41,KA030341,S0220B0067,2/26/2020 8:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.625,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQUEDUCT AT CHECK 41,Check 41,KA030341,S0220B0067,2/26/2020 8:00,Total Phosphorus,7723-14-0,,0.03,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQUEDUCT AT CHECK 41,Check 41,KA030341,S0220B0067,2/26/2020 8:00,Total Kjeldahl Nitrogen,TKN,,0.5,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQUEDUCT AT CHECK 41,Check 41,KA030341,S0220B0067,2/26/2020 8:00,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0320B0018,3/17/2020 14:45,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0320B0018,3/17/2020 14:45,Dissolved Nitrate,14797-55-8,,2.7,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0320B0018,3/17/2020 14:45,Dissolved Nitrate,14797-55-8,Y,2.7,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0320B0018,3/17/2020 14:45,Dissolved Nitrate + Nitrite,NO3+NO2,,0.623,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0320B0018,3/17/2020 14:45,Total Phosphorus,7723-14-0,,0.09,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0320B0018,3/17/2020 14:45,Total Kjeldahl Nitrogen,TKN,,0.5,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,
Gianelli WQ Station near Pumping Plant,Gianelli,ON003050,SL0320B0018,3/17/2020 14:45,Dissolved ortho-Phosphate,14265-44-2,,0.08,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,Gianelli WQ Station 1/4 mile south of Pumping plant,
Devil Canyon 2nd Afterbay,Devil Cyn AB2,KA041323,S0320B0124,3/18/2020 13:20,Dissolved Ammonia,7664-41-7,,0.07,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Devil Canyon 2nd Afterbay,Devil Cyn AB2,KA041323,S0320B0124,3/18/2020 13:20,Dissolved Nitrate,14797-55-8,,2.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Devil Canyon 2nd Afterbay,Devil Cyn AB2,KA041323,S0320B0124,3/18/2020 13:20,Dissolved Nitrate + Nitrite,NO3+NO2,,0.53,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Devil Canyon 2nd Afterbay,Devil Cyn AB2,KA041323,S0320B0124,3/18/2020 13:20,Total Phosphorus,7723-14-0,,0.039,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Devil Canyon 2nd Afterbay,Devil Cyn AB2,KA041323,S0320B0124,3/18/2020 13:20,Total Kjeldahl Nitrogen,TKN,,0.37,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Devil Canyon 2nd Afterbay,Devil Cyn AB2,KA041323,S0320B0124,3/18/2020 13:20,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0320B0073,3/23/2020 8:30,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0320B0073,3/23/2020 8:30,Dissolved Nitrate,14797-55-8,,1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0320B0073,3/23/2020 8:30,Dissolved Nitrate + Nitrite,NO3+NO2,,0.23,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0320B0073,3/23/2020 8:30,Total Phosphorus,7723-14-0,,0.03,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0320B0073,3/23/2020 8:30,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0320B0073,3/23/2020 8:30,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0320B0074,3/23/2020 10:30,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0320B0074,3/23/2020 10:30,Dissolved Nitrate,14797-55-8,,1.48,0.1,mg/L,EPA 300.0 28d Hold [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0320B0074,3/23/2020 10:30,Dissolved Nitrate + Nitrite,NO3+NO2,,0.34,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0320B0074,3/23/2020 10:30,Total Phosphorus,7723-14-0,,0.03,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0320B0074,3/23/2020 10:30,Total Kjeldahl Nitrogen,TKN,,0.16,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0320B0074,3/23/2020 10:30,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0320B0078,3/24/2020 9:00,Dissolved Ammonia,7664-41-7,,0.08,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0320B0078,3/24/2020 9:00,Dissolved Nitrate,14797-55-8,,1.9,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0320B0078,3/24/2020 9:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.45,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0320B0078,3/24/2020 9:00,Total Phosphorus,7723-14-0,,0.04,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0320B0078,3/24/2020 9:00,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A ANGELES Tunnel INtake Outlet,Pyramid TU Outlet,PY001000,S0320B0078,3/24/2020 9:00,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A PROJECT INLET       ,PY003000,PY003000,S0320B0079,3/24/2020 10:00,Dissolved Ammonia,7664-41-7,,0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A PROJECT INLET       ,PY003000,PY003000,S0320B0079,3/24/2020 10:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.58,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A PROJECT INLET       ,PY003000,PY003000,S0320B0079,3/24/2020 10:00,Total Phosphorus,7723-14-0,,0.039,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A PROJECT INLET       ,PY003000,PY003000,S0320B0079,3/24/2020 10:00,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
PYRAMID LK A PROJECT INLET       ,PY003000,PY003000,S0320B0079,3/24/2020 10:00,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQUEDUCT AT CHECK 41,Check 41,KA030341,S0320B0110,3/25/2020 9:00,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQUEDUCT AT CHECK 41,Check 41,KA030341,S0320B0110,3/25/2020 9:00,Dissolved Nitrate,14797-55-8,,3,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQUEDUCT AT CHECK 41,Check 41,KA030341,S0320B0110,3/25/2020 9:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.69,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQUEDUCT AT CHECK 41,Check 41,KA030341,S0320B0110,3/25/2020 9:00,Total Phosphorus,7723-14-0,,0.027,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQUEDUCT AT CHECK 41,Check 41,KA030341,S0320B0110,3/25/2020 9:00,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQUEDUCT AT CHECK 41,Check 41,KA030341,S0320B0110,3/25/2020 9:00,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0420B0132,4/13/2020 9:00,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0420B0132,4/13/2020 9:00,Dissolved Nitrate,14797-55-8,,1.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0420B0132,4/13/2020 9:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.28,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0420B0132,4/13/2020 9:00,Total Phosphorus,7723-14-0,,0.027,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0420B0132,4/13/2020 9:00,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake Outlet Tower,Castaic Tower Outlet,CA002000,S0420B0132,4/13/2020 9:00,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0420B0133,4/13/2020 10:30,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (DWR Modified) [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0420B0133,4/13/2020 10:30,Dissolved Nitrate,14797-55-8,,1.5,0.1,mg/L,EPA 300.0 28d Hold [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0420B0133,4/13/2020 10:30,Dissolved Nitrate + Nitrite,NO3+NO2,,0.36,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0420B0133,4/13/2020 10:30,Total Phosphorus,7723-14-0,,0.03,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0420B0133,4/13/2020 10:30,Total Kjeldahl Nitrogen,TKN,,0.2,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
Castaic Lake at MWD turnout pipe,CAS00000,CAS00000,S0420B0133,4/13/2020 10:30,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 DWR Modified [1]*,60 Meters,"Water, Natural",Normal Sample,0,Castaic Dam Control Bldg MWD Turnout,
